
      -71.157	     0.310695	      3.76897	      2.51156	      1.99897	      2.20367	      1.15189	      1.97874	      5.69276	     0.552216	     0.892484	      11.6018	      2.94206	       2.8167	      6.89223	      7.63023	      7.72453	     0.473044	      2.91822	      7.91965	      4.72915	      4.41349	     0.900439	      4.72241	     0.887763	      2.44666	      1.39895	      2.63574	       2.5393	      3.08242	      5.00605	      1.67618	      6.08263	      1.13196	      2.62194	     0.897636	      3.39969	      4.35856	      6.40707	      2.43907	       1.4037	      2.37695	      1.24165	      5.01648	       2.4105	     0.507498	      2.28722	      12.7994	      2.28417	      1.97195	      3.48847	      2.23613	     0.560221	      1.13613	      8.44809	        7.399	      13.8292	       9.5159	      1.46218	      11.7246	      14.1598	      2.00314	      8.19477	      11.8786	      12.4093	      11.9736	      12.8234	      2.71943	      2.44993	      14.6871	      2.04485	       11.215	     0.820298	      9.26068	      13.9979	      4.30682	      1.46577	      8.55234	      6.24802	      5.03485	 1565.895968
     -71.1363	     0.310209	      1.02104	      8.44587	      1.96158	      9.55931	      1.52342	        2.199	      11.5856	      15.2201	       1.8424	       41.275	      6.56926	      6.70597	      4.39505	       14.352	      8.60926	     0.285844	       3.4479	      16.2199	      3.26025	     0.985154	     0.533919	     0.154956	     0.347364	       4.0994	      1.53513	      3.22305	      2.91156	      10.4286	      5.86823	       1.5924	      3.76798	      4.39831	      2.45082	      11.9238	      9.00239	      14.7944	      14.6731	    0.0392865	      6.30087	       2.9113	      1.23014	      9.44917	      4.25157	      0.75262	        11.79	      12.0169	     0.163389	      9.37143	     0.501252	      1.06353	     0.939282	      11.4429	      33.7072	      25.1824	      32.5482	       17.793	      52.6073	      29.0378	      23.9865	      33.9778	       31.136	      32.0942	      41.1621	      42.7875	      36.1441	      35.6496	      45.5985	      29.1995	      36.6115	      46.9984	      43.1566	      16.0998	      26.9977	      30.1197	      36.1783	       37.894	      6.24802	      54.2325	       492.562
     -71.1629	     0.305048	      2.30649	      11.7741	      3.80698	      8.74983	      2.19322	      7.93693	      3.97874	      18.6724	      15.2012	      6.16416	      3.03057	      2.76126	      2.94697	      1.95338	      8.57222	      2.95093	      3.70125	     0.829273	      4.62304	      5.49502	      5.84845	      4.18433	      5.71919	     0.655438	      13.7454	      5.18432	      4.67249	      7.00645	         5.84	      6.66762	      2.57001	      16.0115	      11.3635	      1.54004	       2.0728	      13.5562	      9.88733	      6.73232	      0.21237	      6.31054	      1.12608	     0.492638	      9.20365	      1.37757	      4.20815	      9.71974	      4.75938	      5.59027	      9.87924	     0.530166	     0.767855	       50.571	      21.7155	      33.5809	      29.9367	      27.8661	       28.344	      32.7742	      30.3766	      34.9393	      27.0297	      37.5951	      39.8276	      37.9788	      32.8425	      30.1496	       30.305	      32.5915	      27.1184	      38.9011	      37.0853	      29.0511	      28.6085	       32.696	       27.469	      27.9538	      25.9871	      34.0768	        278.42
     -71.1635	     0.410648	      4.63016	      8.38881	      7.04135	      4.26697	     0.628936	     0.827393	      2.29842	      15.8664	      5.19035	      4.92533	      4.19613	      21.2131	     0.180967	      10.0317	      2.23383	      8.97792	      4.94108	      2.38431	      14.7052	      15.4735	      1.61728	      2.84592	      9.35877	      4.88051	      4.59281	      8.63415	      18.9432	      2.60006	      6.02929	      7.59828	      3.00359	      5.26883	      15.2389	      1.54004	      7.01345	      3.05415	      6.55813	      6.74863	      2.73157	      3.79855	      3.70381	      3.75867	       5.0817	      11.6376	      4.35836	       2.9527	      2.79153	      8.80779	      5.89081	     0.513565	      0.59578	      69.3612	      26.5248	      35.0688	      27.7785	      27.5635	      30.2589	      29.6919	      27.6788	      30.7014	      28.3795	      35.0612	      35.9866	       33.521	      31.8599	      30.3221	      30.9767	      35.8444	      27.2304	      38.9596	      29.0333	      26.1127	      35.7125	      30.4167	      31.1959	      28.6864	      25.5971	      34.0136	       262.507
     -71.1661	      1.58984	     0.999588	      1.46614	      3.09615	      12.0296	      2.84171	      4.10437	      5.10058	      18.6763	      3.41682	      5.16493	      7.19458	      21.2131	      15.8622	      10.2357	       3.5969	      2.60273	      9.59157	       4.8464	      9.29331	      16.2591	      4.37534	      5.70787	      14.0655	      19.8103	      1.81808	      3.29029	      23.7671	      2.40179	      11.0645	      4.98546	      1.99952	      2.89793	      4.52959	      6.42006	      5.69249	      1.09789	       6.0407	      4.95087	      4.27009	      3.37936	      6.21229	      1.78347	      1.22277	      6.13942	      1.39237	      1.12648	     0.788999	      7.55119	      10.9567	      0.42619	     0.634456	      78.9709	      25.7456	      34.2555	      27.2969	      24.2972	       30.906	      33.2003	       25.499	      39.6145	      30.8714	      32.1374	      39.2269	      34.4619	      34.8779	      25.3475	        31.87	      36.2362	      33.0234	      38.2893	      29.8525	      25.9027	      30.7085	      34.4921	      29.3368	      30.1513	      23.6572	       34.966	       279.759
     -71.1608	      5.11445	     0.262354	      4.54992	      8.98399	      9.67996	      3.61937	     0.524589	      1.20038	      9.87833	     0.423072	      1.69305	      8.46644	      7.56782	      1.43038	      1.08199	      1.83267	      5.23554	      5.58122	      1.08477	      1.34966	      19.1214	      2.30413	      4.31972	      10.7255	      6.66035	      2.51938	      3.15037	      18.0139	      17.1088	      2.74761	      4.56882	      4.25395	      1.66219	      5.67826	     0.683744	      5.11874	      6.80017	     0.744032	      6.47562	     0.947779	     0.827409	      2.03995	      13.4731	      2.19094	      12.6495	      3.78735	      3.83746	      7.28137	     0.909234	      1.83099	      3.03404	     0.639825	      71.0652	      28.0253	      32.5949	      31.7318	      26.2157	      25.0832	      31.9996	      26.8431	      36.9908	      29.9398	       36.185	      33.7743	      37.2168	      34.6249	      26.0026	      31.2236	      33.6809	      26.4886	      36.1249	      27.9988	      24.7907	      30.0855	      33.3576	      29.0985	      30.2189	      29.4699	      38.9088	       262.662
     -71.1275	      4.53384	      5.60865	      3.93217	        8.807	       5.2343	      1.30437	      2.15769	     0.499074	      3.18516	      13.9432	      3.73662	       6.2761	      1.88686	      2.69815	      4.84308	      6.31002	      13.4114	       3.8886	     0.926276	      6.36618	      14.0641	      22.9084	      4.31908	      21.6868	      6.03472	      2.93276	      2.76836	       2.5618	      6.92615	      8.67517	      14.4535	      5.83506	     0.614868	     0.317245	     0.677911	      8.44811	      11.4974	      1.33504	      1.61175	      2.01043	      5.60428	      2.44337	      11.3023	      12.2698	      2.20264	      16.0962	      1.19531	      3.16258	      3.01718	      1.68602	      8.07772	     0.609363	      65.6165	      28.5138	      33.9381	      33.7862	      22.5455	       24.391	      31.4105	      28.7255	         33.2	       35.625	      34.8236	      31.1349	       37.338	       30.104	      30.7834	      31.7174	      40.7466	      30.9806	      39.3727	      29.6724	      26.7747	      31.6501	      30.8397	      29.0506	      27.1592	      29.1468	      37.4215	       264.193
      -71.141	      1.66413	      3.59506	      6.57721	      7.41472	      4.68265	     0.727252	       1.9032	      4.10622	      6.61393	       6.3038	      3.53531	      3.02666	      4.20767	      4.78205	      8.68307	      3.24037	      7.20799	      2.82544	      1.37939	       3.0495	      2.75388	      6.59063	      6.96318	      17.8861	      3.71666	      3.71921	      3.95587	     0.963742	      6.95104	      19.6127	      5.00921	      7.02315	      4.60809	      1.65009	      5.15076	      10.8604	      1.94107	      28.1065	      7.54299	      1.89391	      2.04893	       9.5966	      1.97803	      7.33829	      16.8436	       6.7248	       4.1493	      8.28752	      2.55498	      20.5921	      2.67218	      0.31935	      70.7012	       31.708	      32.9436	      28.3078	      23.3743	      28.3121	        26.34	      24.0629	      36.9456	      34.6837	      31.6992	      40.1206	      37.1781	      29.9853	      32.2145	      32.1715	      34.4895	      25.1649	      38.3485	       33.135	      24.8254	      36.1562	      29.7042	      31.1907	      30.6312	      28.0565	       35.447	       258.458
     -71.1412	     0.616639	      3.50723	      5.91291	       6.9633	       3.9425	     0.394115	      2.38582	       4.8429	      8.08292	     0.562735	       4.7926	      6.01288	      5.32387	      1.50076	      10.5814	      5.57217	      1.53816	      2.49171	      1.66233	      9.52238	     0.359093	      7.41061	     0.645901	      17.2667	      0.95025	      7.81866	     0.264307	      13.9071	      4.71282	      5.80378	      2.98536	      18.2418	      3.13886	      1.62147	      2.22131	      2.40768	     0.251273	      13.1745	      3.58269	      4.75566	      14.6902	      16.6279	      5.02332	      14.1511	      17.4012	      2.25728	       5.4865	      8.45756	      5.87033	      3.45384	      4.78517	     0.306025	      82.6997	      29.8524	      30.9976	       37.085	      26.9242	      30.6435	      32.5195	      25.2562	      39.0779	      33.1514	      33.0671	      30.8573	      39.7077	      34.7448	      31.8241	       32.773	      34.4538	      29.7672	      34.8668	      29.2598	      24.3803	      33.0129	       31.414	      28.0355	       29.807	      29.6472	      36.9539	       263.166
     -71.1606	      2.13743	      3.39869	       4.3252	      10.5013	      1.63868	      1.01629	      3.87264	      1.54205	      10.6161	     0.739878	      12.9311	      4.17822	     0.644223	     0.381447	      13.6752	      2.28514	      5.41394	      1.41008	      2.94768	      14.8003	      13.2597	      7.59414	      12.4092	      7.79546	      10.0717	      4.76756	      11.3854	      15.0821	      19.3561	      5.07683	      7.66618	      3.98731	      11.7555	      11.5365	      3.19145	      11.7923	      2.91771	       3.7616	      1.51071	      3.23707	      2.39461	      3.63519	      2.67164	       9.0711	      7.89658	      2.02789	      1.28351	      4.30101	      15.8764	     0.794211	      9.70976	     0.276091	      74.4425	      31.8644	      30.3303	       33.301	      27.8598	      34.7778	       28.995	      25.8431	      37.1844	      30.1969	      34.8044	      30.7786	      38.2983	      37.2373	      30.1492	      32.6622	      34.0527	      29.7789	      34.0741	      31.9331	      28.0269	      28.7948	      28.9644	      31.1836	       27.542	       26.017	      35.1267	       264.933
